address,type,x-text
0x59a570,string,"QUT1STIL.FLI"
0x59a580,string,"NOPT07GL.FLI"
0x59a590,string,"NOPT06FL.FLI"
0x59a5a0,string,"NOPT06GL.FLI"
0x59a5b0,string,"NOPT05FL.FLI"
0x59a5c0,string,"ERRRSTIL.FLI"
0x59a5d0,string,"NCHOOPIN.FLI"
0x59a5e0,string,"NCHOAWAY.FLI"
0x59a5f0,string,"NCHOCOME.FLI"
0x59a600,string,"SKILL3GL.FLI"
0x59a610,string,"SKILL3FL.FLI"
0x59a620,string,"SKILL2GL.FLI"
0x59a630,string,"SKILL2FL.FLI"
0x59a640,string,"SKILLIN.FLI"
0x59a64c,string,"SKILL1GL.FLI"
0x59a65c,string,"SKILL1FL.FLI"
0x59a66c,string,"NOPT05GL.FLI"
0x59a67c,string,"NOPT04FL.FLI"
0x59a68c,string,"NOPT04GL.FLI"
0x59a69c,string,"SKILAWAY.FLI"
0x59a6ac,string,"SKILCOME.FLI"
0x59a6bc,string,"NOPT03FL.FLI"
0x59a6cc,string,"RADBUTOF.FLI"
0x59a6dc,string,"NETNAWAY.FLI"
0x59a6ec,string,"NETNCOME.FLI"
0x59a6fc,string,"NETOAWAY.FLI"
0x59a70c,string,"NETOCOME.FLI"
0x59a71c,string,"NETTAWAY.FLI"
0x59a72c,string,"NETTCOME.FLI"
0x59a73c,string,"NEWNAWAY.FLI"
0x59a74c,string,"NEWNCOME.FLI"
0x59a75c,string,"RADBUTON.FLI"
0x59a76c,string,"RADBUTGL.FLI"
0x59a77c,string,"RADBUTFL.FLI"
0x59a78c,string,"CHCKBXOF.FLI"
0x59a79c,string,"CHCKBXON.FLI"
0x59a7ac,string,"CHCKBXGL.FLI"
0x59a7bc,string,"CHCKBXFL.FLI"
0x59a7cc,string,"NEWNSTGL.FLI"
0x59a7dc,string,"NEWNSTFL.FLI"
0x59a7ec,string,"NEWNSTIN.FLI"
0x59a7fc,string,"NEWGCAIN.FLI"
0x59a80c,string,"NEWGDNIN.FLI"
0x59a81c,string,"NEWGDNGL.FLI"
0x59a82c,string,"NEWGDNFL.FLI"
0x59a83c,string,"NEWGDNGY.FLI"
0x59a84c,string,"NEWGDNAV.FLI"
0x59a85c,string,"NEWGHLGL.FLI"
0x59a86c,string,"NEWGHLFL.FLI"
0x59a87c,string,"NEWGAWAY.FLI"
0x59a88c,string,"NEWGCOME.FLI"
0x59a89c,string,"NOPT03GL.FLI"
0x59a8ac,string,"NOPT02FL.FLI"
0x59a8bc,string,"NOPT02GL.FLI"
0x59a8cc,string,"NOPT01FL.FLI"
0x59a8dc,string,"NOPT01GL.FLI"
0x59a8ec,string,"LOADHIGL.FLI"
0x59a8fc,string,"LOADHIFL.FLI"
0x59a90c,string,"LOADAWAY.FLI"
0x59a91c,string,"LOADCOME.FLI"
0x59a92c,string,"LOADSTIL.FLI"
0x59a93c,string,"NOPT00FL.FLI"
0x59a94c,string,"NOPT00GL.FLI"
0x59a95c,string,"NOPTDEIN.FLI"
0x59a96c,string,"NOPTAWAY.FLI"
0x59a97c,string,"NOPTCOME.FLI"
0x59a98c,string,"NSUMAWAY.FLI"
0x59a99c,string,"NSUMSTIL.FLI"
0x59a9ac,string,"NCARCOME.FLI"
0x59a9bc,string,"NRACAWAY.FLI"
0x59a9cc,string,"NRACCOME.FLI"
0x59a9dc,string,"SAVECAIN.FLI"
0x59a9ec,string,"SMLBUTGL.FLI"
0x59a9fc,string,"SMLBUTFL.FLI"
0x59aa0c,string,"SAVEAWAY.FLI"
0x59aa1c,string,"SAVECOME.FLI"
0x59aa2c,string,"CANBUTIN.FLI"
0x59aa3c,string,"SVVYOKIN.FLI"
0x59aa4c,string,"BGBUTTGL.FLI"
0x59aa5c,string,"BGBUTTFL.FLI"
0x59aa6c,string,"SVVYAWAY.FLI"
0x59aa7c,string,"SVVYSTIL.FLI"
0x59aa8c,string,"MAINARGY.FLI"
0x59aa9c,string,"MAINRCGY.FLI"
0x59aaac,string,"MAI2AWAY.FLI"
0x59aabc,string,"MAI2COME.FLI"
0x59aacc,string,"MAI2STIL.FLI"
0x59aadc,string,"MAINOPGL.FLI"
0x59aaec,string,"MAINOPFL.FLI"
0x59aafc,string,"MAINARGL.FLI"
0x59ab0c,string,"MAINARFL.FLI"
0x59ab1c,string,"MAINRCGL.FLI"
0x59ab2c,string,"MAINRCFL.FLI"
0x59ab3c,string,"MAINLDGL.FLI"
0x59ab4c,string,"MAINLDFL.FLI"
0x59ab5c,string,"MAINSVGL.FLI"
0x59ab6c,string,"MAINSVFL.FLI"
0x59ab7c,string,"MAINQTGL.FLI"
0x59ab8c,string,"MAINQTFL.FLI"
0x59ab9c,string,"MAINABGL.FLI"
0x59abac,string,"MAINABFL.FLI"
0x59abbc,string,"MAINCNIN.FLI"
0x59abcc,string,"MAINCNGL.FLI"
0x59abdc,string,"MAINCNFL.FLI"
0x59abec,string,"MAINAWAY.FLI"
0x59abfc,string,"MAINCOME.FLI"
0x59ac0c,string,"DEMOEND.FLI"
0x59ac18,string,"COMPLETE.FLI"
0x59ac28,string,"DEMO8.FLI"
0x59ac34,string,"OVERFLIC.FLI"
0x59ac44,string,"ENDFLIC.FLI"
0x59ac50,string,"GOTOFLIC.FLI"
0x59ac60,string,"NEWFLIC.FLI"
0x59ac6c,string,"DEMSTRT1.FLI"
0x59ac7c,string,"DEMSTRT2.FLI"
0x59ac8c,string,"MAINSTIL.FLI"
0x59ac9c,string,"ANIM"
0x59aca4,string,"C:\\Carma2\\Source\\Common\\Flicplay.c"
0x59acc8,string,"Bruce bug at line %d, file C:\\Carma2\\Source\\Common\\Flicplay.c"
0x59ad08,string,"%c"
0x59ad0c,string,".FLI"
0x59ad14,string,"TRNSLATE.TXT"
0x59ae10,string,"OPPOSTAT"
0x59ae1c,string,"RED2GLOW"
0x59ae28,string,"RED2"
0x59ae30,string,"GRN1GLOW"
0x59ae3c,string,"GRN1"
0x59ae44,string,"RED1GLOW"
0x59ae50,string,"RED1"
0x59ae58,string,"DRKPLAQ"
0x59ae60,string,"LITPLAQ"
0x59ae68,string,"BUTTOUT"
0x59ae70,string,"BUTTIN"
0x59ae78,string,"GRYLIT"
0x59ae80,string,"GRYDK"
0x59ae88,string,"GRNLIT"
0x59ae90,string,"GRNDK"
0x59ae98,string,"NEWBIGGR"
0x59aea4,string,"NEWRED"
0x59aeac,string,"NEWHITE"
0x59aeb4,string,"TIMER"
0x59aebc,string,"MEDIUMHD"
0x59aec8,string,"GREENHED"
0x59aed4,string,"BLUEHEAD"
0x59aee0,string,"ORANGHED"
0x59aeec,string,"TYPEABLE"
0x59aef8,string,"END OF InitPolyFonts()"
0x59af10,string,"NETPOSFONT"
0x59af1c,string,"BIG_ITALIC"
0x59af28,string,"MEDIUM_HEADUP"
0x59af38,string,"BIGYELLOWTIMER"
0x59af48,string,"TINYFONT"
0x59af54,string,"Missing FONTCOL.TXT file"
0x59af70,string,"FontCol.TXT"
0x59af7c,string,"character_actor"
0x59af8c,string,"gString_root_actor"
0x59afa0,string,"Could not create font material"
0x59afc0,string,"Character Material"
0x59afd4,string,"START OF InitPolyFonts()"
0x59aff0,string,"HAND15lo"
0x59affc,string,"SERP38"
0x59b004,string,"SERP38U"
0x59b00c,string,"SERP30U"
0x59b014,string,"SERP30"
0x59b01c,string,"SERP15"
0x59b024,string,"HAND10"
0x59b02c,string,"HAND10U"
0x59b034,string,"HAND15"
0x59b03c,string,"HAND15U"
0x59b044,string,"String Model"
0x59b054,string,"BLOODY FONTS :("
0x59b064,string,"FONT:%s  CHAR:%c (%i)\n"
0x59b07c,string,"%d.PIX"
0x59b084,string,"BLANK.PIX"
0x59b090,string,"FONT.TXT"
0x59b09c,string,"FONTS"
0x59b0a4,string,"PIXIES.P16"
0x59b0b0,string,"TXT"
0x59b0b4,string,".PIX"
0x59b0bc,string,"CHRMFONT.PIX"
0x59b0e8,string,"The Junkyard"
0x59b390,string,"stat1 : xxx"
0x59b3b8,string,"Stat2 : yyy"
0x59b408,string,"stat4 : blab"
0x59c4e8,string,"Junkyard"
0x6556b8,string,"NETDEFLT.TXT"
0x6556c8,string,"XXX"
0x6556cc,string,"Error - Menu item number mismatch "
0x6556f0,string,"INTRFACE"
0x6556fc,string,"%s"
0x655700,string,"Status: %s, %s "
0x655714,string,"Players: %d @R"
0x655724,string,"Type: %s @R"
0x655730,string,"Game: %s @R"
0x65573c,string,"Joining a game"
0x65574c,string,"v1.02a"
0x655754,string,"64by64.tif"
0x655760,string,"%.*s%c.TIF"
0x65576c,string,"CI"
0x655770,string,"CARIMAGE"
0x65577c,string,"%s @R%s @R%s"
0x65578c,string,"%.*s%c%c.TIF"
0x65579c,string,"ON"
0x6557a0,string,"THROB"
0x6557a8,string,"SPACE"
0x6557b0,string,"FONT"
0x6557b8,string,"creditslist.txt"
0x6557c8,string,"Button"
0x6557d0,string,"ButtonMaterial"
0x6557e0,string,"ButtonModel"
0x6557ec,string,"END OF FRONTEND_CreateMenu for menu '%s'"
0x655818,string,"FRONTEND: Error loading background graphics."
0x655848,string,"BACKDROP"
0x655854,string,"START OF FRONTEND_CreateMenu for menu '%s'"
0x655880,string,"END OF FRONTEND_DestroyMenu for menu '%s'"
0x6558ac,string,"Backdrop"
0x6558b8,string,"START OF FRONTEND_DestroyMenu for menu '%s'"
0x6558e4,string,"Backdrop_material3"
0x6558f8,string,"Backdrop_material2"
0x65590c,string,"Backdrop_material1"
0x655920,string,"END OF FRONTEND_Setup"
0x655938,string,"AFTER FRONTEND_CreateMenu"
0x655954,string,"AFTER LoadMenuModels"
0x65596c,string,".DAT"
0x655974,string,"MENUMODELS.TXT"
0x655984,string,"AFTER LoadMenuImages"
0x65599c,string,".TIF"
0x6559a4,string,"MENUIMAGES.TXT"
0x6559b4,string,"START OF FRONTEND_Setup"
0x6559cc,string,"FRONTEND: Invalid Char"
0x6559e4,string,"FRONTEND: Adding char %d to string. String now '%s'"
0x655a18,string,"FRONTEND: Char converted to %d"
0x655a38,string,"FRONTEND: Got char %d"
0x655a50,string,"%s - %s"
0x655a58,string,"%s @R%s"
0x655a60,string,"Billboard Actor"
0x655a70,string,"Billboard Material"
0x655a84,string,"Billboard Model"
0x655a94,string,"%i-%i (%i)"
0x655aa0,string,"%i"
0x655aa4,string,"%c %i"
0x655aac,string,"! %i"
0x655ab4,string,"wb"
0x655ab8,string,"KEYMAP_X.TXT"
0x655ac8,string,"KEYNAMES.TXT"
0x655ad8,string,"Screwed up in Controls_Ok()."
0x655af8,string,"----"
0x655b00,string,"%02i:%02i"
0x655b0c,string,"%02i:%02i:%02i"
0x655b1c,string,"%s: %s (%s)"
0x655b28,string,"...%s..."
0x655b34,string,"%s (%s)"
0x655b3c,string,"%d%%"
0x655b44,string,")"
0x655b48,string," ("
0x655bf8,string,"tracking"
0x655c04,string,"static"
0x655c0c,string,"shear"
0x655c14,string,"circular"
0x655c20,string,"straight"
0x655c2c,string,"zlollipop"
0x655c38,string,"ylollipop"
0x655c44,string,"xlollipop"
0x655c50,string,"otherlaps"
0x655c5c,string,"lastlap"
0x655c64,string,"texturebits"
0x655c70,string,"continuous"
0x655c7c,string,"absolute"
0x655c88,string,"flash"
0x655c90,string,"harmonic"
0x655c9c,string,"linear"
0x655ca4,string,"accurate"
0x655cb0,string,"approximate"
0x655cbc,string,"mirror"
0x655cc4,string,"camera"
0x655ccc,string,"flic"
0x655cd4,string,"frames"
0x655cdc,string,"roll"
0x655ce4,string,"slither"
0x655cec,string,"throb"
0x655cf4,string,"rock"
0x655cfc,string,"spin"
0x655d04,string,"C:\\Carma2\\Source\\Common\\Funkgroo.c"
0x655d28,string,"Bruce bug at line %d, file C:\\Carma2\\Source\\Common\\Funkgroo.c"
0x655d68,string,"THBVLRF"
0x655d70,string,"multiple"
0x655d7c,string,"NEXT FUNK"
0x655d88,string,"END OF FUNK"
0x655d94,string,"PROXY.DAT"
0x655da0,string,"NEXT GROOVE"
0x655dac,string,"END OF GROOVE"
0x6569f8,string,"AFTER APPLICATION INITIALISATION (JUST INITED PED SYSTEM)"
0x656a34,string,"AFTER INITING SPILLS AND SKIDS"
0x656a54,string,"AFTER FINISHING LOADING GENERAL"
0x656a74,string,"AFTER INITING SMASHING"
0x656a8c,string,"AFTER INITING DEPTH EFFECTS"
0x656aa8,string,"AFTER LOADING RACES"
0x656abc,string,"AFTER LOADING POWERUPS"
0x656ad4,string,"AFTER INITING AI WORLD"
0x656aec,string,"AFTER INITING SHADOW"
0x656b04,string,"AFTER INITING POWERUPS"
0x656b1c,string,"gDefault_track_material"
0x656b34,string,"AFTER INITING HEADUPS"
0x656b4c,string,"AFTER INITING SOUND"
0x656b60,string,"AFTER INITING OTHER INTERFACE STUFF"
0x656b84,string,"AFTER INITING CRUSH SYSTEMS"
0x656ba0,string,"AFTER INITING PHYSICS"
0x656bb8,string,"AFTER INITING ACTION REPLAY"
0x656bd4,string,"AFTER INITING INTERFACE STRINGS"
0x656bf4,string,"AFTER INITING 2D STUFF"
0x656c0c,string,"AFTER INITING LINE AND SMOKE STUFF"
0x656c30,string,"AFTER INITIALISING GENERAL STORAGE AND LOADING IN REG"
0x656c68,string,"AFTER LOADING MISC STRING"
0x656c84,string,"AFTER INITIALISING EXPLOSIONS"
0x656ca4,string,"AFTER LOADING FONTS"
0x656cb8,string,"HEADUP.FNT"
0x656cc4,string,"FONT7.FNT"
0x656cd0,string,"BIGFONT.FNT"
0x656cdc,string,"AFTER INITIALISING BRENDER"
0x656cf8,string,"Root"
0x656d00,string,"MAX DAMAGE"
0x656d0c,string,"AFTER LOADING GENERAL PARAMETERS"
0x656d30,string,"HUD Camera"
0x656d3c,string,"gLine_actor"
0x656d48,string,"gLine_material"
0x656d58,string,"gLine_model"
0x656d64,string,"gOffense_actor"
0x656d74,string,"gPower_actor"
0x656d84,string,"gArmour_actor"
0x656d94,string,"gTestFont_actor"
0x656da4,string,"gMapHUD_actor"
0x656db4,string,"gStatbarRightHUD_actor"
0x656dcc,string,"gTimerRightHUD_actor"
0x656de4,string,"gTimerLeftHUD_actor"
0x656df8,string,"gStatbarHUD5_actor"
0x656e0c,string,"gHUDsquare_actor"
0x656e20,string,"gStatbarHUD3_actor"
0x656e34,string,"gHUDcurve_actor"
0x656e44,string,"gStatbarHUD1_actor"
0x656e58,string,"gPowerupHUD_actor"
0x656e6c,string,"gHeadup2_actor"
0x656e7c,string,"gHeadup_actor"
0x656e8c,string,"gPrat_actor"
0x656e98,string,"gDim_actor"
0x656ea4,string,"A 2D camera, possibly even g2d_camera"
0x656ecc,string,"gOffence_material"
0x656ee0,string,"gOffence_model"
0x656ef0,string,"gPower_material"
0x656f00,string,"gPower_model"
0x656f10,string,"gArmour_material"
0x656f24,string,"gArmour_model"
0x656f34,string,"gTestFont_material"
0x656f48,string,"gTestFont_model"
0x656f58,string,"gMapHUD_material"
0x656f6c,string,"gMapHUD_model"
0x656f7c,string,"gStatbarRightHUD_material"
0x656f98,string,"gStatbarRightHUD_model"
0x656fb0,string,"gTimerRightHUD_material"
0x656fc8,string,"gTimerRightHUD_model"
0x656fe0,string,"gTimerLeftHUD_material"
0x656ff8,string,"gTimerLeftHUD_model"
0x65700c,string,"gStatbarHUD5_material"
0x657024,string,"gStatbarHUD5_model"
0x657038,string,"gHUDsquare_material"
0x65704c,string,"gHUDsquare_model"
0x657060,string,"gStatbarHUD3_material"
0x657078,string,"gStatbarHUD3_model"
0x65708c,string,"gHUDcurve_material"
0x6570a0,string,"gHUDcurve_model"
0x6570b0,string,"gStatbarHUD1_material"
0x6570c8,string,"gStatbarHUD1_model"
0x6570dc,string,"gPowerupHUD_material"
0x6570f4,string,"gPowerupHUD_model"
0x657108,string,"gHeadup2_material"
0x65711c,string,"gHeadup2_model"
0x65712c,string,"gHeadup_material"
0x657140,string,"BOTHUP"
0x657148,string,"gPrat_material"
0x657158,string,"gPrat_model"
0x657164,string,"gDim_material"
0x657174,string,"gDim_model"
0x657180,string,"DEMO.TXT"
0x65718c,string,"%f"
0x657190,string,"FFB.TXT"
0x657198,string,"AFTER LOADING IN AI STUFF"
0x6571b4,string,"DIRECTLY AFTER LOADING IN TRACK"
0x6571d4,string,"DIRECTLY BEFORE LOADING IN TRACK"
0x657218,string,"%0.*d"
0x657220,string,"interface.txt"
0x657230,string,"pixelmap"
0x65723c,string,"r"
0x657240,string,"palette"
0x657248,string,"%s%s%.*s%s"
0x657254,string,"%.*s%s%s"
0x657260,string,"%s%s%s"
0x657268,string,"%s%s%s%s%s"
0x657274,string,"PALETTE"
0x65727c,string,"DEFAULT.ACT"
0x657288,string,"PIX16"
0x657290,string,"PIX8"
0x657298,string,"%s%s%s%s%s%s"
0x6572a8,string,"TIFFRGB"
0x6572b0,string,"TIFFX"
0x6572b8,string,".lnk"
0x6572c0,string,"*.???"
0x65757c,string,"HFUNDER.MAT"
0x657588,string,"DDBASE.MAT"
0x657594,string,"GRIMBOT.MAT"
0x6575a0,string,"BGLUNDER.MAT"
0x6575b0,string,"GBUNDER.MAT"
0x6575bc,string,"all"
0x6575c0,string,"hawk"
0x6575c8,string,"eagle"
0x6575d0,string,"never"
0x6575d8,string,"NETRACES.TXT"
0x6575e8,string,"RACES.TXT"
0x6575f4,string,"IRRPIVOT.ACT"
0x657604,string,"IRLPIVOT.ACT"
0x657614,string,"RRPIVOT.ACT"
0x657620,string,"RLPIVOT.ACT"
0x65762c,string,"FRPIVOT.ACT"
0x657638,string,"FLPIVOT.ACT"
0x657644,string,"IRRWHEEL.ACT"
0x657654,string,"IRLWHEEL.ACT"
0x657664,string,"RRWHEEL.ACT"
0x657670,string,"RLWHEEL.ACT"
0x65767c,string,"FRWHEEL.ACT"
0x657688,string,"FLWHEEL.ACT"
0x657694,string,"rr_wheel"
0x6576a0,string,"lr_wheel"
0x6576ac,string,"rf_wheel"
0x6576b8,string,"lf_wheel"
0x6576c4,string,"rr_brake"
0x6576d0,string,"lr_brake"
0x6576dc,string,"rf_brake"
0x6576e8,string,"lf_brake"
0x6576f4,string,"steering"
0x657700,string,"driver"
0x657708,string,"transmission"
0x657718,string,"engine"
0x657720,string,"YANK.TXT"
0x65772c,string,"APC.TXT"
0x657734,string,"OFFROAD.TXT"
0x657740,string,"ED101.TXT"
0x65774c,string,"ANNIE.TXT"
0x657758,string,"BLKEAGLE.TXT"
0x657768,string,"CARAN5.PIX"
0x657774,string,"CARAN4.PIX"
0x657780,string,"CARAN3.PIX"
0x65778c,string,"CARAN2.PIX"
0x657798,string,"CARFR5.PIX"
0x6577a4,string,"CARFR4.PIX"
0x6577b0,string,"CARFR3.PIX"
0x6577bc,string,"CARFR2.PIX"
0x6577c8,string,"CARANNIE.PIX"
0x6577d8,string,"CARFRANK.PIX"
0x6577e8,string,"MISSIONDONE.PIX"
0x6577f8,string,"MISSIONFAIL.PIX"
0x657808,string,"DETTAILBON.PIX"
0x657818,string,"TAILBON.PIX"
0x657824,string,"BBQBON.PIX"
0x657830,string,"UWON.PIX"
0x65783c,string,"ULOST.PIX"
0x657848,string,"UBROKE.PIX"
0x657854,string,"GAMEOVER.PIX"
0x657864,string,"MAD.PIX"
0x65786c,string,"UWASTED.PIX"
0x657878,string,"RACEOVER.PIX"
0x657888,string,"TIMEUP.PIX"
0x657894,string,"CHECKPNT.PIX"
0x6578a4,string,"DESTROY.PIX"
0x6578b0,string,"HEADON.PIX"
0x6578bc,string,"BILLIARD.PIX"
0x6578cc,string,"10XCOMBO.PIX"
0x6578dc,string,"9XCOMBO.PIX"
0x6578e8,string,"8XCOMBO.PIX"
0x6578f4,string,"7XCOMBO.PIX"
0x657900,string,"6XCOMBO.PIX"
0x65790c,string,"5XCOMBO.PIX"
0x657918,string,"4XCOMBO.PIX"
0x657924,string,"3XCOMBO.PIX"
0x657930,string,"2XCOMBO.PIX"
0x65793c,string,"POLITE.PIX"
0x657948,string,"DROP.PIX"
0x657954,string,"PUNT.PIX"
0x657960,string,"PLAYWITH.PIX"
0x657970,string,"ARTISTIC.PIX"
0x657980,string,"EXTRASTY.PIX"
0x657990,string,"PILEDRIV.PIX"
0x6579a0,string,"SPLATTER.PIX"
0x6579b0,string,"NUMBER5.PIX"
0x6579bc,string,"NUMBER4.PIX"
0x6579c8,string,"NUMBER3.PIX"
0x6579d4,string,"NUMBER2.PIX"
0x6579e0,string,"NUMBER1.PIX"
0x6579ec,string,"GO.PIX"
0x6579f4,string,"LIGHTS"
0x6579fc,string,"ACTORS"
0x657a04,string,"MODELS"
0x657a0c,string,"MATERIAL"
0x657a18,string,"PIXELMAP"
0x657a24,string,"PALETTES"
0x657a30,string,"REG"
0x657a34,string,"%f%n"
0x657a3c,string,"\t ,"
0x657a40,string,"GENERAL.TXT"
0x657a4c,string,"PROG.ACT"
0x657a58,string,"SPARKY"
0x657a60,string,"BLOCK_CAMERA"
0x657a70,string,"IGNORE_WORLD_COLLISIONS"
0x657a88,string,"INFINITE_I"
0x657a94,string,"DRIVABLE_ON"
0x657aa0,string,"NUMBER_OF_PUSHES"
0x657ab4,string,"RISE_WHEN_DRIVEN_ON"
0x657ac8,string,"RISE_WHEN_HIT"
0x657ad8,string,"WORLD_TRANSLATION_JOINT"
0x657af0,string,"WORLD_HINGE_JOINT"
0x657b04,string,"WORLD_BALL_JOINT"
0x657b18,string,"TUMBLE"
0x657b20,string,"OBJECT_FRICTION"
0x657b30,string,"WORLD_FRICTION"
0x657b40,string,"END"
0x657b44,string," Too many points in wire frame shape "
0x657b6c,string,"wire"
0x657b74,string,"sphere"
0x657b7c,string,"Ow! Physics shape is mad (having %d points is silly)"
0x657bb4,string,"polyhedron"
0x657bc0,string,"Simple"
0x657bc8,string,"%d,%d,%d"
0x657bd4,string,"Obsolete simple material"
0x657bf0,string,"PorterIsAWxnkxr"
0x657c00,string,"CAMERA_TURN_OFF_MATERIALS"
0x657c1c,string,"CAMERA_POSITIONS"
0x657c30,string,"Can't find old end of crush data comment"
0x657c5c,string,"START OF MECHANICS STUFF"
0x657c78,string,"Can't find main car model"
0x657c94,string,"SHELL"
0x657c9c,string,"WAM"
0x657ca0,string,"Too many levels of detail"
0x657cbc,string,"stealworthy"
0x657cc8,string,"END OF DRIVABLE STUFF"
0x657ce0,string,"HEADUP.TXT"
0x657cec,string,"GIRL"
0x657cf4,string,"BOY"
0x657cf8,string,"STELLA.TXT"
0x657d04,string,"CARS"
0x657d0c,string,"&"
0x657d10,string,"none"
0x657d18,string,"OPPONENT.TXT"
0x657d28,string,"IMMEDIATELY AFTER LOADING AN OPPONENT"
0x657d50,string,"POOR SOD %d"
0x657d5c,string,"IMMEDIATELY AFTER LOADING YOUR CAR"
0x657d80,string,"JUST BEFORE LOADING YOUR CAR"
0x657da0,string,"TEXT.TXT"
0x657dac,string,"HeadupDetailLevel %d\n"
0x657dc4,string,"NETGAMETYPE %d\n"
0x657dd4,string,"QuickTimeMoviePathStub 0\n%s\n"
0x657df4,string,"QuickTimeTempPath 0\n%s\n"
0x657e0c,string,"QuickTimeBanner %d\n%s\n"
0x657e24,string,"QuickTimeCompressor 0\n%s\n"
0x657e40,string,"QuickTimeQuality 0\n%s\n"
0x657e58,string,"RussellsFannies %d\n"
0x657e6c,string,"AutoLoad %d\n"
0x657e7c,string,"AmbientSound %i\n"
0x657e90,string,"SkillLevel %d\n"
0x657ea0,string,"MiniMapVisible %i\n"
0x657eb4,string,"DronesOn %d\n"
0x657ec4,string,"MinesOn %d\n"
0x657ed0,string,"FlameThrowerOn %d\n"
0x657ee4,string,"AnimalsOn %d\n"
0x657ef4,string,"GoreLevel %d\n"
0x657f04,string,"ARCameraType %d\n"
0x657f18,string,"CameraType %d\n"
0x657f28,string,"HeadupMapH %d\n"
0x657f38,string,"HeadupMapW %d\n"
0x657f48,string,"HeadupMapY %d\n"
0x657f58,string,"HeadupMapX %d\n"
0x657f68,string,"MapTrans %d\n"
0x657f78,string,"KeyMapIndex %d\n"
0x657f88,string,"MVolume %d\n"
0x657f94,string,"EVolume %d\n"
0x657fa0,string,"PlayerName 0\n%s\n"
0x657fb4,string,"MapMode %d\n"
0x657fc0,string,"MapRenderHeight %f\n"
0x657fd4,string,"MapRenderWidth %f\n"
0x657fe8,string,"MapRenderY %f\n"
0x657ff8,string,"MapRenderX %f\n"
0x658008,string,"ScreenSize %d\n"
0x658018,string,"SoundDetailLevel %d\n"
0x658030,string,"SmokeOn %d\n"
0x65803c,string,"AccessoryRendering %d\n"
0x658054,string,"CarSimplificationLevel %d\n"
0x658070,string,"Yon %f\n"
0x658078,string,"DepthCueingOn %d\n"
0x65808c,string,"ShadowLevel %d\n"
0x65809c,string,"WallTexturingLevel %d\n"
0x6580b4,string,"RoadTexturingLevel %d\n"
0x6580cc,string,"CarTexturingLevel %d\n"
0x6580e4,string,"SkyTextureOn %d\n"
0x6580f8,string,"YonFactor %f\n"
0x658108,string,"OPTIONS.TXT"
0x658114,string,"%d // Target\n\n"
0x658124,string,"%d // Starting credits\n\n"
0x658140,string,"%d // Car choice mode\n"
0x658158,string,"%d // Auto-goody\n"
0x65816c,string,"%d // Race order\n"
0x658180,string,"%d // Grid start\n"
0x658194,string,"%d // Open game\n"
0x6581a8,string,"%d // Waste to transfer\n"
0x6581c4,string,"%d // Pickup respawn\n"
0x6581dc,string,"%d // Show pickups on map\n"
0x6581f8,string,"%d // Show cars on map\n"
0x658210,string,"%d // Allow the sending of Abuse-o-Matic(tm) text messages\n"
0x65824c,string,"NETSETTINGS %d\n\n"
0x658260,string,"HeadupDetailLevel"
0x658274,string,"NETSETTINGS"
0x658280,string,"NETGAMETYPE"
0x65828c,string,"NetName"
0x658294,string,"QuickTimeMoviePathStub"
0x6582ac,string,"QuickTimeTempPath"
0x6582c0,string,"QuickTimeBanner"
0x6582d0,string,"QuickTimeCompressor"
0x6582e4,string,"QuickTimeQuality"
0x6582f8,string,"RussellsFannies"
0x658308,string,"AutoLoad"
0x658314,string,"AmbientSound"
0x658324,string,"SkillLevel"
0x658330,string,"MiniMapVisible"
0x658340,string,"DronesOn"
0x65834c,string,"MinesOn"
0x658354,string,"FlameThrowerOn"
0x658364,string,"AnimalsOn"
0x658370,string,"GoreLevel"
0x65837c,string,"ARCameraType"
0x65838c,string,"CameraType"
0x658398,string,"KeyMapIndex"
0x6583a4,string,"MVolume"
0x6583ac,string,"EVolume"
0x6583b4,string,"\n\r"
0x6583b8,string,"PlayerName"
0x6583c4,string,"HeadupMapH"
0x6583d0,string,"HeadupMapW"
0x6583dc,string,"HeadupMapY"
0x6583e8,string,"HeadupMapX"
0x6583f4,string,"MapTrans"
0x658400,string,"MapMode"
0x658408,string,"MapRenderHeight"
0x658418,string,"MapRenderWidth"
0x658428,string,"MapRenderY"
0x658434,string,"MapRenderX"
0x658440,string,"ScreenSize"
0x65844c,string,"SoundDetailLevel"
0x658460,string,"SmokeOn"
0x658468,string,"AccessoryRendering"
0x65847c,string,"CarSimplificationLevel"
0x658494,string,"Yon"
0x658498,string,"DepthCueingOn"
0x6584a8,string,"ShadowLevel"
0x6584b4,string,"WallTexturingLevel"
0x6584c8,string,"RoadTexturingLevel"
0x6584dc,string,"CarTexturingLevel"
0x6584f0,string,"SkyTextureOn"
0x658500,string,"YonFactor"
0x65850c,string,"%79s%f"
0x658514,string,"ZOMTEXT.TXT"
0x658520,string,"ALTEXT.TXT"
0x658530,string,".P08"
0x658538,string,".P16"
0x658540,string,"Bugger - LoadPixelmapForcedSize() could not clone pixelmap\n"
0x65857c,string,"Bugger - LoadPixelmapForcedSize() needs size to be bigger than original\n"
0x6585c8,string,"CARMA.EXE"
0x6585d4,string,"ZOMPIXELMAP"
0x6585e0,string,"ALPIXELMAP"
0x658618,string,"ENC"
0x65861c,string,"KEYMAP.TXT"
0x658628,string,"KEYMAP_3.TXT"
